Scode,itercount,acc_test,val,margin,period
HTZ,1,0.38070175,[28],8,2
HTZ,2,0.3754386,[28],8,2
HTZ,3,0.3859649,[28],8,2
HTZ,4,0.37894738,[28],8,2
AGI,0,0.3202934,[28],8,2
AGI,1,0.3374083,[28],8,2
AGI,2,0.32762837,[28],8,2
AGI,3,0.3202934,[28],8,2
AGI,4,0.33007336,[28],8,2
BXC,0,0.2979042,[28],8,2
BXC,1,0.29191616,[28],8,2
BXC,2,0.2979042,[28],8,2
BXC,3,0.2949102,[28],8,2
BXC,4,0.29191616,[28],8,2
GOL,0,0.2817919,[28],8,2
GOL,1,0.2803468,[28],8,2
GOL,2,0.28323698,[28],8,2
GOL,3,0.27456647,[28],8,2
GOL,4,0.28757226,[28],8,2
FN,0,0.37789202,[28],8,2
FN,1,0.37532133,[28],8,2
FN,2,0.3958869,[28],8,2
FN,3,0.37275064,[28],8,2
FN,4,0.38046274,[28],8,2
LAC,0,0.30806845,[28],8,2
LAC,1,0.28361857,[28],8,2
LAC,2,0.30562347,[28],8,2
LAC,3,0.3007335,[28],8,2
LAC,4,0.2958435,[28],8,2
JKS,0,0.2658228,[28],8,2
JKS,1,0.24556962,[28],8,2
JKS,2,0.24810126,[28],8,2
JKS,3,0.23797469,[28],8,2
JKS,4,0.24810126,[28],8,2
WTI,0,0.43721634,[29],8,2
WTI,1,0.4644478,[29],8,2
WTI,2,0.47049925,[29],8,2
WTI,3,0.50832075,[29],8,2
WTI,4,0.47049925,[29],8,2
CVI,0,0.47137403,[29],8,2
CVI,1,0.3740458,[29],8,2
CVI,2,0.46183205,[29],8,2
CVI,3,0.41984734,[29],8,2
CVI,4,0.509542,[29],8,2
HIL,0,0.38305086,[29],8,2
HIL,1,0.3762712,[29],8,2
HIL,2,0.4,[29],8,2
HIL,3,0.4118644,[29],8,2
HIL,4,0.40338984,[29],8,2
REN,0,0.55035126,[29],8,2
REN,1,0.5175644,[29],8,2
REN,2,0.5620609,[29],8,2
REN,3,0.54332554,[29],8,2
REN,4,0.43325526,[29],8,2
CLF,0,0.27099237,[29],8,2
CLF,1,0.27480915,[29],8,2
CLF,2,0.2735369,[29],8,2
CLF,3,0.26717559,[29],8,2
CLF,4,0.26844785,[29],8,2
EDN,0,0.43715847,[29],8,2
EDN,1,0.40983605,[29],8,2
EDN,2,0.48269582,[29],8,2
EDN,3,0.4608379,[29],8,2
EDN,4,0.43897995,[29],8,2
LL,0,0.44337812,[29],8,2
LL,1,0.42418426,[29],8,2
LL,2,0.45297503,[29],8,2
LL,3,0.4165067,[29],8,2
LL,4,0.42994243,[29],8,2
UAL,0,0.39344263,[29],8,2
UAL,1,0.42295083,[29],8,2
UAL,2,0.41639343,[29],8,2
UAL,3,0.39016393,[29],8,2
UAL,4,0.45081967,[29],8,2
CRK,0,0.29389313,[29],8,2
CRK,1,0.3091603,[29],8,2
CRK,2,0.3193384,[29],8,2
CRK,3,0.31552163,[29],8,2
CRK,4,0.2951654,[29],8,2
ORN,0,0.37209302,[29],8,2
ORN,1,0.38372093,[29],8,2
ORN,2,0.31782946,[29],8,2
ORN,3,0.36821705,[29],8,2
ORN,4,0.35271317,[29],8,2
BPI,0,0.44666666,[29],8,2
BPI,1,0.43333334,[29],8,2
BPI,2,0.44444445,[29],8,2
BPI,3,0.47555557,[29],8,2
BPI,4,0.39777777,[29],8,2
CLR,0,0.36996338,[29],8,2
CLR,1,0.35164836,[29],8,2
CLR,2,0.3974359,[29],8,2
CLR,3,0.43040293,[29],8,2
CLR,4,0.41758242,[29],8,2
HPR,0,0.33532935,[29],8,2
HPR,1,0.33083832,[29],8,2
HPR,2,0.3233533,[29],8,2
HPR,3,0.33982036,[29],8,2
HPR,4,0.3263473,[29],8,2
PRO,0,0.4148148,[29],8,2
PRO,1,0.4425926,[29],8,2
PRO,2,0.4648148,[29],8,2
PRO,3,0.43148148,[29],8,2
PRO,4,0.36666667,[29],8,2
VG,0,0.3579832,[29],8,2
VG,1,0.40504202,[29],8,2
VG,2,0.394958,[29],8,2
VG,3,0.34285715,[29],8,2
VG,4,0.42857143,[29],8,2
FSM,0,0.3097561,[29],8,2
FSM,1,0.37804878,[29],8,2
FSM,2,0.30487806,[29],8,2
FSM,3,0.3292683,[29],8,2
FSM,4,0.34390244,[29],8,2
CAI,0,0.36080587,[29],8,2
CAI,1,0.42124543,[29],8,2
CAI,2,0.44139194,[29],8,2
CAI,3,0.46886447,[29],8,2
CAI,4,0.42673993,[29],8,2
TROX,0,0.5243902,[29],8,2
TROX,1,0.58536583,[29],8,2
TROX,2,0.6097561,[29],8,2
TROX,3,0.595122,[29],8,2
TROX,4,0.57804877,[29],8,2
OAS,0,0.44871795,[29],8,2
OAS,1,0.5794872,[29],8,2
OAS,2,0.4897436,[29],8,2
OAS,3,0.43589744,[29],8,2
OAS,4,0.52820516,[29],8,2
GFA,0,0.44584838,[29],8,2
GFA,1,0.39350182,[29],8,2
GFA,2,0.37184116,[29],8,2
GFA,3,0.37906137,[29],8,2
GFA,4,0.37906137,[29],8,2
BAS,0,0.28317153,[29],8,2
BAS,1,0.29449838,[29],8,2
BAS,2,0.29773462,[29],8,2
BAS,3,0.32686085,[29],8,2
BAS,4,0.27831715,[29],8,2
VRS,0,0.30714285,[29],8,2
VRS,1,0.31666666,[29],8,2
VRS,2,0.33333334,[29],8,2
VRS,3,0.30476192,[29],8,2
VRS,4,0.35714287,[29],8,2
PGTI,0,0.40508476,[29],8,2
PGTI,1,0.4118644,[29],8,2
PGTI,2,0.38474578,[29],8,2
PGTI,3,0.4423729,[29],8,2
PGTI,4,0.43728814,[29],8,2
DL,0,0.5175258,[29],8,2
DL,1,0.51340204,[29],8,2
DL,2,0.556701,[29],8,2
DL,3,0.4742268,[29],8,2
DL,4,0.47216496,[29],8,2
CALX,0,0.3880597,[29],8,2
CALX,1,0.420398,[29],8,2
CALX,2,0.45273632,[29],8,2
CALX,3,0.37562189,[29],8,2
CALX,4,0.41044775,[29],8,2
ATV,0,0.5894161,[29],8,2
ATV,1,0.46532845,[29],8,2
ATV,2,0.5620438,[29],8,2
ATV,3,0.5109489,[29],8,2
ATV,4,0.6240876,[29],8,2
CPE,0,0.27099237,[29],8,2
CPE,1,0.28498727,[29],8,2
CPE,2,0.2951654,[29],8,2
CPE,3,0.29262087,[29],8,2
CPE,4,0.29389313,[29],8,2
IO,0,0.33333334,[29],8,2
IO,1,0.2773537,[29],8,2
IO,2,0.30152673,[29],8,2
IO,3,0.29007635,[29],8,2
IO,4,0.2989822,[29],8,2
PZN,0,0.36328873,[29],8,2
PZN,1,0.33652008,[29],8,2
PZN,2,0.38814533,[29],8,2
PZN,3,0.40152964,[29],8,2
PZN,4,0.35946462,[29],8,2
NOA,0,0.36666667,[29],8,2
NOA,1,0.35263157,[29],8,2
NOA,2,0.37017545,[29],8,2
NOA,3,0.35263157,[29],8,2
NOA,4,0.37894738,[29],8,2
HBM,0,0.42682928,[29],8,2
HBM,1,0.595122,[29],8,2
HBM,2,0.53414637,[29],8,2
HBM,3,0.49268293,[29],8,2
HBM,4,0.43414634,[29],8,2
LBRT,0,0.5626374,[29],8,2
LBRT,1,0.52747256,[29],8,2
LBRT,2,0.4945055,[29],8,2
LBRT,3,0.53406596,[29],8,2
LBRT,4,0.556044,[29],8,2
DDD,0,0.32824427,[29],8,2
DDD,1,0.2989822,[29],8,2
DDD,2,0.32315522,[29],8,2
DDD,3,0.32188296,[29],8,2
DDD,4,0.31043258,[29],8,2
TREC,0,0.38747555,[29],8,2
TREC,1,0.42465752,[29],8,2
TREC,2,0.39726028,[29],8,2
TREC,3,0.36399218,[29],8,2
TREC,4,0.38356164,[29],8,2
CDE,0,0.2951654,[29],8,2
CDE,1,0.28880408,[29],8,2
CDE,2,0.2760814,[29],8,2
CDE,3,0.30407125,[29],8,2
CDE,4,0.26335877,[29],8,2
MXL,0,0.52238804,[29],8,2
MXL,1,0.5,[29],8,2
MXL,2,0.4552239,[29],8,2
MXL,3,0.51492536,[29],8,2
MXL,4,0.5099502,[29],8,2
CRD.B,0,0.3053435,[29],8,2
CRD.B,1,0.31170484,[29],8,2
CRD.B,2,0.32315522,[29],8,2
CRD.B,3,0.32061067,[29],8,2
CRD.B,4,0.3193384,[29],8,2
XIN,0,0.34622824,[29],8,2
XIN,1,0.29787233,[29],8,2
XIN,2,0.35976788,[29],8,2
XIN,3,0.3384913,[29],8,2
XIN,4,0.34622824,[29],8,2
QEP,0,0.5025773,[29],8,2
QEP,1,0.51804125,[29],8,2
QEP,2,0.57216495,[29],8,2
QEP,3,0.52319586,[29],8,2
QEP,4,0.49226806,[29],8,2
ESTE,0,0.6650367,[29],8,2
ESTE,1,0.6748166,[29],8,2
ESTE,2,0.6625917,[29],8,2
ESTE,3,0.5819071,[29],8,2
ESTE,4,0.69193155,[29],8,2
EGHT,0,0.3167939,[29],8,2
EGHT,1,0.3167939,[29],8,2
EGHT,2,0.3167939,[29],8,2
EGHT,3,0.3167939,[29],8,2
EGHT,4,0.32061067,[29],8,2
TECK,0,0.3983051,[29],8,2
TECK,1,0.39152542,[29],8,2
TECK,2,0.39661017,[29],8,2
TECK,3,0.39661017,[29],8,2
TECK,4,0.4,[29],8,2
AG,0,0.52926826,[29],8,2
AG,1,0.4804878,[29],8,2
AG,2,0.51707315,[29],8,2
AG,3,0.43414634,[29],8,2
AG,4,0.49756098,[29],8,2
HTZ,0,0.3877193,[29],8,2
HTZ,1,0.40350878,[29],8,2
HTZ,2,0.35964912,[29],8,2
HTZ,3,0.38947368,[29],8,2
HTZ,4,0.35263157,[29],8,2
AGI,0,0.39853302,[29],8,2
AGI,1,0.43031785,[29],8,2
AGI,2,0.32273838,[29],8,2
AGI,3,0.46943766,[29],8,2
AGI,4,0.400978,[29],8,2
BXC,0,0.37125748,[29],8,2
BXC,1,0.35628742,[29],8,2
BXC,2,0.35778442,[29],8,2
BXC,3,0.34131736,[29],8,2
BXC,4,0.35928145,[29],8,2
GOL,0,0.4768786,[29],8,2
GOL,1,0.3815029,[29],8,2
GOL,2,0.35693642,[29],8,2
GOL,3,0.41763005,[29],8,2
GOL,4,0.42052025,[29],8,2
FN,0,0.655527,[29],8,2
FN,1,0.6401028,[29],8,2
FN,2,0.6426735,[29],8,2
FN,3,0.6709511,[29],8,2
FN,4,0.66323906,[29],8,2
LAC,0,0.43276283,[29],8,2
LAC,1,0.48410758,[29],8,2
LAC,2,0.46210268,[29],8,2
LAC,3,0.5036675,[29],8,2
LAC,4,0.48410758,[29],8,2
JKS,0,0.28607595,[29],8,2
JKS,1,0.3164557,[29],8,2
JKS,2,0.55443037,[29],8,2
JKS,3,0.36202532,[29],8,2
JKS,4,0.3164557,[29],8,2
WTI,0,0.27836612,[30],8,2
WTI,1,0.27836612,[30],8,2
WTI,2,0.2632375,[30],8,2
WTI,3,0.27987897,[30],8,2
WTI,4,0.2753404,[30],8,2
CVI,0,0.35496184,[30],8,2
CVI,1,0.35877863,[30],8,2
CVI,2,0.3816794,[30],8,2
CVI,3,0.3778626,[30],8,2
CVI,4,0.39694658,[30],8,2
HIL,0,0.37966102,[30],8,2
HIL,1,0.39661017,[30],8,2
HIL,2,0.40338984,[30],8,2
HIL,3,0.40169492,[30],8,2
HIL,4,0.39322034,[30],8,2
REN,0,0.39578456,[30],8,2
REN,1,0.3442623,[30],8,2
REN,2,0.38875878,[30],8,2
REN,3,0.3208431,[30],8,2
REN,4,0.37002343,[30],8,2
CLF,0,0.2760814,[30],8,2
CLF,1,0.283715,[30],8,2
CLF,2,0.27862597,[30],8,2
CLF,3,0.28498727,[30],8,2
CLF,4,0.27989823,[30],8,2
EDN,0,0.42987248,[30],8,2
EDN,1,0.420765,[30],8,2
EDN,2,0.44080147,[30],8,2
EDN,3,0.420765,[30],8,2
EDN,4,0.46630237,[30],8,2
LL,0,0.4069098,[30],8,2
LL,1,0.35700575,[30],8,2
LL,2,0.3666027,[30],8,2
LL,3,0.36852208,[30],8,2
LL,4,0.37428024,[30],8,2
UAL,0,0.34754097,[30],8,2
UAL,1,0.35737705,[30],8,2
UAL,2,0.35573772,[30],8,2
UAL,3,0.35409835,[30],8,2
UAL,4,0.3590164,[30],8,2
CRK,0,0.30025446,[30],8,2
CRK,1,0.3091603,[30],8,2
CRK,2,0.3167939,[30],8,2
CRK,3,0.30788803,[30],8,2
CRK,4,0.31424937,[30],8,2
ORN,0,0.39341086,[30],8,2
ORN,1,0.375969,[30],8,2
ORN,2,0.3624031,[30],8,2
ORN,3,0.36434108,[30],8,2
ORN,4,0.37790698,[30],8,2
BPI,0,0.51111114,[30],8,2
BPI,1,0.5088889,[30],8,2
BPI,2,0.5222222,[30],8,2
BPI,3,0.4977778,[30],8,2
BPI,4,0.5555556,[30],8,2
CLR,0,0.4029304,[30],8,2
CLR,1,0.31868133,[30],8,2
CLR,2,0.4010989,[30],8,2
CLR,3,0.3919414,[30],8,2
CLR,4,0.37179488,[30],8,2
HPR,0,0.31137726,[30],8,2
HPR,1,0.31287426,[30],8,2
HPR,2,0.31287426,[30],8,2
HPR,3,0.29191616,[30],8,2
HPR,4,0.33083832,[30],8,2
PRO,0,0.37777779,[30],8,2
PRO,1,0.36481482,[30],8,2
PRO,2,0.4074074,[30],8,2
PRO,3,0.37592593,[30],8,2
PRO,4,0.35555556,[30],8,2
VG,0,0.33277312,[30],8,2
VG,1,0.3529412,[30],8,2
VG,2,0.3647059,[30],8,2
VG,3,0.36806723,[30],8,2
VG,4,0.37310925,[30],8,2
FSM,0,0.30487806,[30],8,2
FSM,1,0.3097561,[30],8,2
FSM,2,0.27804878,[30],8,2
FSM,3,0.29268292,[30],8,2
FSM,4,0.27317074,[30],8,2
CAI,0,0.35714287,[30],8,2
CAI,1,0.34249085,[30],8,2
CAI,2,0.37728938,[30],8,2
CAI,3,0.36996338,[30],8,2
CAI,4,0.4029304,[30],8,2
TROX,0,0.43658537,[30],8,2
TROX,1,0.42439026,[30],8,2
TROX,2,0.51463413,[30],8,2
TROX,3,0.45609757,[30],8,2
TROX,4,0.55365855,[30],8,2
OAS,0,0.4974359,[30],8,2
OAS,1,0.5102564,[30],8,2
OAS,2,0.47179487,[30],8,2
OAS,3,0.48205128,[30],8,2
OAS,4,0.46666667,[30],8,2
GFA,0,0.38086644,[30],8,2
GFA,1,0.33212996,[30],8,2
GFA,2,0.36462092,[30],8,2
GFA,3,0.34837544,[30],8,2
GFA,4,0.366426,[30],8,2
BAS,0,0.28640777,[30],8,2
BAS,1,0.31391585,[30],8,2
BAS,2,0.3171521,[30],8,2
BAS,3,0.289644,[30],8,2
BAS,4,0.33009708,[30],8,2
VRS,0,0.48809522,[30],8,2
VRS,1,0.41666666,[30],8,2
VRS,2,0.4642857,[30],8,2
VRS,3,0.552381,[30],8,2
VRS,4,0.3642857,[30],8,2
PGTI,0,0.36271188,[30],8,2
PGTI,1,0.38474578,[30],8,2
PGTI,2,0.3762712,[30],8,2
PGTI,3,0.37457627,[30],8,2
PGTI,4,0.37966102,[30],8,2
DL,0,0.51340204,[30],8,2
DL,1,0.49896908,[30],8,2
DL,2,0.47010309,[30],8,2
DL,3,0.51958764,[30],8,2
DL,4,0.47216496,[30],8,2
CALX,0,0.4154229,[30],8,2
CALX,1,0.5298507,[30],8,2
CALX,2,0.460199,[30],8,2
CALX,3,0.5124378,[30],8,2
CALX,4,0.420398,[30],8,2
ATV,0,0.34854016,[30],8,2
ATV,1,0.4051095,[30],8,2
ATV,2,0.3941606,[30],8,2
ATV,3,0.3649635,[30],8,2
ATV,4,0.39051095,[30],8,2
CPE,0,0.326972,[30],8,2
CPE,1,0.3129771,[30],8,2
CPE,2,0.33333334,[30],8,2
CPE,3,0.3307888,[30],8,2
CPE,4,0.32824427,[30],8,2
IO,0,0.2760814,[30],8,2
IO,1,0.2913486,[30],8,2
IO,2,0.2977099,[30],8,2
IO,3,0.2951654,[30],8,2
IO,4,0.3193384,[30],8,2
PZN,0,0.34416825,[30],8,2
PZN,1,0.3460803,[30],8,2
PZN,2,0.34034416,[30],8,2
PZN,3,0.3537285,[30],8,2
PZN,4,0.35181645,[30],8,2
NOA,0,0.3508772,[30],8,2
NOA,1,0.3736842,[30],8,2
NOA,2,0.32456142,[30],8,2
NOA,3,0.31578946,[30],8,2
NOA,4,0.3508772,[30],8,2
HBM,0,0.5219512,[30],8,2
HBM,1,0.42682928,[30],8,2
HBM,2,0.5487805,[30],8,2
HBM,3,0.40487805,[30],8,2
HBM,4,0.47804877,[30],8,2
LBRT,0,0.4967033,[30],8,2
LBRT,1,0.44175825,[30],8,2
LBRT,2,0.34065935,[30],8,2
LBRT,3,0.31428573,[30],8,2
LBRT,4,0.36263737,[30],8,2
DDD,0,0.2951654,[30],8,2
DDD,1,0.2760814,[30],8,2
DDD,2,0.2989822,[30],8,2
DDD,3,0.2977099,[30],8,2
DDD,4,0.2977099,[30],8,2
TREC,0,0.3816047,[30],8,2
TREC,1,0.3620352,[30],8,2
TREC,2,0.3894325,[30],8,2
TREC,3,0.4148728,[30],8,2
TREC,4,0.38747555,[30],8,2
CDE,0,0.2951654,[30],8,2
CDE,1,0.29262087,[30],8,2
CDE,2,0.28625953,[30],8,2
CDE,3,0.28625953,[30],8,2
CDE,4,0.27099237,[30],8,2
MXL,0,0.48756218,[30],8,2
MXL,1,0.4477612,[30],8,2
MXL,2,0.48507464,[30],8,2
MXL,3,0.5124378,[30],8,2
MXL,4,0.48756218,[30],8,2
CRD.B,0,0.30788803,[30],8,2
CRD.B,1,0.302799,[30],8,2
CRD.B,2,0.32061067,[30],8,2
CRD.B,3,0.3129771,[30],8,2
CRD.B,4,0.31424937,[30],8,2
XIN,0,0.38878143,[30],8,2
XIN,1,0.35203093,[30],8,2
XIN,2,0.40425533,[30],8,2
XIN,3,0.34816247,[30],8,2
XIN,4,0.36750484,[30],8,2
QEP,0,0.4742268,[30],8,2
QEP,1,0.53092784,[30],8,2
QEP,2,0.43556702,[30],8,2
QEP,3,0.44329897,[30],8,2
QEP,4,0.43814433,[30],8,2
ESTE,0,0.6161369,[30],8,2
ESTE,1,0.6430318,[30],8,2
ESTE,2,0.6259169,[30],8,2
ESTE,3,0.6381418,[30],8,2
ESTE,4,0.5403423,[30],8,2
EGHT,0,0.3091603,[30],8,2
EGHT,1,0.31043258,[30],8,2
EGHT,2,0.3091603,[30],8,2
EGHT,3,0.31043258,[30],8,2
EGHT,4,0.30661577,[30],8,2
TECK,0,0.37966102,[30],8,2
TECK,1,0.3779661,[30],8,2
TECK,2,0.38644066,[30],8,2
TECK,3,0.3898305,[30],8,2
TECK,4,0.38135594,[30],8,2
AG,0,0.3,[30],8,2
AG,1,0.3195122,[30],8,2
AG,2,0.2682927,[30],8,2
AG,3,0.3902439,[30],8,2
AG,4,0.34634146,[30],8,2
HTZ,0,0.37719297,[30],8,2
HTZ,1,0.40877193,[30],8,2
HTZ,2,0.38947368,[30],8,2
HTZ,3,0.42631578,[30],8,2
HTZ,4,0.40175438,[30],8,2
AGI,0,0.49633253,[30],8,2
AGI,1,0.46210268,[30],8,2
AGI,2,0.46699268,[30],8,2
AGI,3,0.43276283,[30],8,2
AGI,4,0.49144253,[30],8,2
BXC,0,0.3458084,[30],8,2
BXC,1,0.33982036,[30],8,2
BXC,2,0.33832335,[30],8,2
BXC,3,0.3443114,[30],8,2
BXC,4,0.3473054,[30],8,2
GOL,0,0.28612718,[30],8,2
GOL,1,0.2947977,[30],8,2
GOL,2,0.29913294,[30],8,2
GOL,3,0.29768786,[30],8,2
GOL,4,0.31936416,[30],8,2
FN,0,0.3958869,[30],8,2
FN,1,0.44987145,[30],8,2
FN,2,0.45244217,[30],8,2
FN,3,0.44987145,[30],8,2
FN,4,0.42159384,[30],8,2
LAC,0,0.4400978,[30],8,2
LAC,1,0.40831295,[30],8,2
LAC,2,0.47432762,[30],8,2
LAC,3,0.4180929,[30],8,2
LAC,4,0.5452323,[30],8,2
JKS,0,0.25822785,[30],8,2
JKS,1,0.33164558,[30],8,2
JKS,2,0.40253165,[30],8,2
JKS,3,0.278481,[30],8,2
JKS,4,0.2886076,[30],8,2
WTI,0,0.50378215,[31],8,2
WTI,1,0.5219365,[31],8,2
WTI,2,0.5416036,[31],8,2
WTI,3,0.4689864,[31],8,2
WTI,4,0.55975795,[31],8,2
CVI,0,0.53625953,[31],8,2
CVI,1,0.53816795,[31],8,2
CVI,2,0.5744275,[31],8,2
CVI,3,0.5515267,[31],8,2
CVI,4,0.5534351,[31],8,2
HIL,0,0.54745764,[31],8,2
HIL,1,0.5762712,[31],8,2
HIL,2,0.5423729,[31],8,2
HIL,3,0.53898305,[31],8,2
HIL,4,0.55932206,[31],8,2
REN,0,0.5995316,[31],8,2
REN,1,0.57377046,[31],8,2
REN,2,0.58313817,[31],8,2
REN,3,0.587822,[31],8,2
REN,4,0.59016395,[31],8,2
CLF,0,0.46819338,[31],8,2
CLF,1,0.45292622,[31],8,2
CLF,2,0.44783714,[31],8,2
CLF,3,0.46564886,[31],8,2
CLF,4,0.456743,[31],8,2
EDN,0,0.5227687,[31],8,2
EDN,1,0.5118397,[31],8,2
EDN,2,0.55373406,[31],8,2
EDN,3,0.5391621,[31],8,2
EDN,4,0.5081967,[31],8,2
LL,0,0.5259117,[31],8,2
LL,1,0.52975047,[31],8,2
LL,2,0.5163148,[31],8,2
LL,3,0.5431862,[31],8,2
LL,4,0.5566219,[31],8,2
UAL,0,0.5590164,[31],8,2
UAL,1,0.552459,[31],8,2
UAL,2,0.56557375,[31],8,2
UAL,3,0.5590164,[31],8,2
UAL,4,0.5590164,[31],8,2
CRK,0,0.49491096,[31],8,2
CRK,1,0.49109414,[31],8,2
CRK,2,0.44529262,[31],8,2
CRK,3,0.49363866,[31],8,2
CRK,4,0.45165396,[31],8,2
ORN,0,0.5988372,[31],8,2
ORN,1,0.59302324,[31],8,2
ORN,2,0.5116279,[31],8,2
ORN,3,0.5116279,[31],8,2
ORN,4,0.5426357,[31],8,2
BPI,0,0.60444444,[31],8,2
BPI,1,0.54,[31],8,2
BPI,2,0.58666664,[31],8,2
BPI,3,0.6155556,[31],8,2
BPI,4,0.5911111,[31],8,2
CLR,0,0.5494506,[31],8,2
CLR,1,0.5457876,[31],8,2
CLR,2,0.54395604,[31],8,2
CLR,3,0.521978,[31],8,2
CLR,4,0.5494506,[31],8,2
HPR,0,0.5194611,[31],8,2
HPR,1,0.5419162,[31],8,2
HPR,2,0.54341316,[31],8,2
HPR,3,0.53742516,[31],8,2
HPR,4,0.5508982,[31],8,2
PRO,0,0.53518516,[31],8,2
PRO,1,0.55185187,[31],8,2
PRO,2,0.5314815,[31],8,2
PRO,3,0.53518516,[31],8,2
PRO,4,0.5796296,[31],8,2
VG,0,0.5361345,[31],8,2
VG,1,0.49243698,[31],8,2
VG,2,0.4907563,[31],8,2
VG,3,0.5092437,[31],8,2
VG,4,0.49915966,[31],8,2
FSM,0,0.5731707,[31],8,2
FSM,1,0.55609757,[31],8,2
FSM,2,0.57804877,[31],8,2
FSM,3,0.5902439,[31],8,2
FSM,4,0.57804877,[31],8,2
CAI,0,0.5805861,[31],8,2
CAI,1,0.52014655,[31],8,2
CAI,2,0.55128205,[31],8,2
CAI,3,0.53296703,[31],8,2
CAI,4,0.52747256,[31],8,2
TROX,0,0.6,[31],8,2
TROX,1,0.58536583,[31],8,2
TROX,2,0.58536583,[31],8,2
TROX,3,0.595122,[31],8,2
TROX,4,0.5926829,[31],8,2
OAS,0,0.56666666,[31],8,2
OAS,1,0.5589744,[31],8,2
OAS,2,0.574359,[31],8,2
OAS,3,0.5589744,[31],8,2
OAS,4,0.5692308,[31],8,2
GFA,0,0.51083034,[31],8,2
GFA,1,0.51083034,[31],8,2
GFA,2,0.50361013,[31],8,2
GFA,3,0.5216606,[31],8,2
GFA,4,0.46028882,[31],8,2
BAS,0,0.5048544,[31],8,2
BAS,1,0.5291262,[31],8,2
BAS,2,0.49838188,[31],8,2
BAS,3,0.51132685,[31],8,2
BAS,4,0.49514562,[31],8,2
VRS,0,0.552381,[31],8,2
VRS,1,0.53809524,[31],8,2
VRS,2,0.53809524,[31],8,2
VRS,3,0.5619048,[31],8,2
VRS,4,0.5119048,[31],8,2
PGTI,0,0.5440678,[31],8,2
PGTI,1,0.5084746,[31],8,2
PGTI,2,0.51525426,[31],8,2
PGTI,3,0.5322034,[31],8,2
PGTI,4,0.49830508,[31],8,2
DL,0,0.57113403,[31],8,2
DL,1,0.58762884,[31],8,2
DL,2,0.5731959,[31],8,2
DL,3,0.58762884,[31],8,2
DL,4,0.59381443,[31],8,2
CALX,0,0.57462686,[31],8,2
CALX,1,0.58208954,[31],8,2
CALX,2,0.6094527,[31],8,2
CALX,3,0.6293532,[31],8,2
CALX,4,0.5721393,[31],8,2
ATV,0,0.56386864,[31],8,2
ATV,1,0.55656934,[31],8,2
ATV,2,0.57664233,[31],8,2
ATV,3,0.55839413,[31],8,2
ATV,4,0.57846713,[31],8,2
CPE,0,0.48854962,[31],8,2
CPE,1,0.46692112,[31],8,2
CPE,2,0.4783715,[31],8,2
CPE,3,0.4707379,[31],8,2
CPE,4,0.41984734,[31],8,2
IO,0,0.46946564,[31],8,2
IO,1,0.4643766,[31],8,2
IO,2,0.4274809,[31],8,2
IO,3,0.46310434,[31],8,2
IO,4,0.43256998,[31],8,2
PZN,0,0.6309751,[31],8,2
PZN,1,0.61950284,[31],8,2
PZN,2,0.61759084,[31],8,2
PZN,3,0.6214149,[31],8,2
PZN,4,0.62332696,[31],8,2
NOA,0,0.5631579,[31],8,2
NOA,1,0.5719298,[31],8,2
NOA,2,0.5508772,[31],8,2
NOA,3,0.52982455,[31],8,2
NOA,4,0.53157896,[31],8,2
HBM,0,0.65609753,[31],8,2
HBM,1,0.64878047,[31],8,2
HBM,2,0.6317073,[31],8,2
HBM,3,0.6439024,[31],8,2
HBM,4,0.6390244,[31],8,2
LBRT,0,0.5604396,[31],8,2
LBRT,1,0.5692308,[31],8,2
LBRT,2,0.589011,[31],8,2
LBRT,3,0.5868132,[31],8,2
LBRT,4,0.556044,[31],8,2
DDD,0,0.41094148,[31],8,2
DDD,1,0.44656488,[31],8,2
DDD,2,0.4173028,[31],8,2
DDD,3,0.44147584,[31],8,2
DDD,4,0.45801526,[31],8,2
TREC,0,0.55772996,[31],8,2
TREC,1,0.5596869,[31],8,2
TREC,2,0.58317024,[31],8,2
TREC,3,0.55772996,[31],8,2
TREC,4,0.5714286,[31],8,2
CDE,0,0.43638676,[31],8,2
CDE,1,0.44147584,[31],8,2
CDE,2,0.46564886,[31],8,2
CDE,3,0.47201017,[31],8,2
CDE,4,0.43384224,[31],8,2
MXL,0,0.5895522,[31],8,2
MXL,1,0.6169154,[31],8,2
MXL,2,0.58208954,[31],8,2
MXL,3,0.6169154,[31],8,2
MXL,4,0.65174127,[31],8,2
CRD.B,0,0.4274809,[31],8,2
CRD.B,1,0.4783715,[31],8,2
CRD.B,2,0.47964376,[31],8,2
CRD.B,3,0.48218828,[31],8,2
CRD.B,4,0.47201017,[31],8,2
XIN,0,0.49516442,[31],8,2
XIN,1,0.56673115,[31],8,2
XIN,2,0.55125725,[31],8,2
XIN,3,0.549323,[31],8,2
XIN,4,0.5415861,[31],8,2
QEP,0,0.5979381,[31],8,2
QEP,1,0.5927835,[31],8,2
QEP,2,0.62628865,[31],8,2
QEP,3,0.62628865,[31],8,2
QEP,4,0.62628865,[31],8,2
ESTE,0,0.6356968,[31],8,2
ESTE,1,0.6405868,[31],8,2
ESTE,2,0.6259169,[31],8,2
ESTE,3,0.64547676,[31],8,2
ESTE,4,0.6259169,[31],8,2
EGHT,0,0.45292622,[31],8,2
EGHT,1,0.50127226,[31],8,2
EGHT,2,0.43002546,[31],8,2
